,review_id,preview,review,rating,label
36382,111,My interest in Dorothy Stratten caused me to purchase this video. Although it had great actors/actre,"My interest in Dorothy Stratten caused me to purchase this video. Although it had great actors/actresses, there were just too many subplots going on to retain interest. Plus it just wasn't that interesting. Dialogue was stiff and confusing and the story just flipped around too much to be believable. I was pretty disappointed in what I believe was one of Audrey Hepburn's last movies. I'll always love John Ritter best in slapstick. He was just too pathetic here.",4,neg
10438,7969,Lance Henriksen got paid something to appear in this. I hope it was a lot.<br /><br />Former US Nati,"Lance Henriksen got paid something to appear in this. I hope it was a lot.<br /><br />Former US National Champion gymnast, Kristie Phillips starts as Charlie Case, a gymnast-turn-secret-agent (because it's very common that munchkin gymnasts become government spies...)<br /><br />There's a truly hysterical opening scene where Charlie's uneven bars routine is sabotaged by an eastern-bloc competitor. What follows is one of the most ridiculous stunt scenes I've ever witnessed....and they want you to take it seriously! Don't worry...she sticks her dismount.<br /><br />Everything after that is just a messy, dreck of a spy movie. Watch the first fifteen minutes for the campy-gymnastics stuff, then run for cover.",3,neg
40087,1488,This is the one movie to see if you are to wed or are a married couple. The movie portrais a couple ,"This is the one movie to see if you are to wed or are a married couple. The movie portrais a couple in Italy and deals with such difficult topics as abortion, infidelity, juggling work and family.<br /><br />The so called ""culture of death"" that we are experiencing nowadays in the world is terrible and this movie will surely make you think.<br /><br />A must see. I hope it gets distributed as it should.<br /><br />Congratulations on the cast and director.<br /><br />Two thumbs up and a 10 star evaluation from me!",10,pos
16829,8274,This is a charming movie starring everyone's favorite cartoon chipmunks. In this feature we follow t,"This is a charming movie starring everyone's favorite cartoon chipmunks. In this feature we follow the band of rodents on an unforgettable balloon race around the world. Although there are lows, including an orphan penguin, all in all it's a great family film.",10,pos
28213,5031,"The original 1965 Japanese film ""Gamera"" http://pro.imdb.com/title/tt0059080/ was essentially an upd","The original 1965 Japanese film ""Gamera"" http://pro.imdb.com/title/tt0059080/ was essentially an updating of the darker, less kid-oriented Gojira (Godzilla)for 1960s sensibilities. Gamera, of course, is a giant, flying, flame-throwing turtle who literally consumes energy - not quite as big as some versions of Godzilla, but generally similar in most ways. <br /><br />This version of the original film was edited and recut by the notorious Sandy Frank. And just like the Americanized version of Godzilla (""Godzilla King of the Monsters""), ""Gammera the Invincible"" gets more than just the spelling wrong. The American scenes are not nearly as ludicrous and annoying as those added to the great Gojira, but don't really add much to the story either because there is little follow up on them. <br /><br />The film starts off promising, there are a few scenes worth of character development, and there are enough personalities to create some tension outside of the main plot. Once Gamera appears, however, the film begins to descend into a fairly run-of-the mill kaiju film.<br /><br />The acting is good enough- even the American add-ons are OK. The directing is pretty good for this period and genre, and the special effects are not bad at all for their time (all miniatures). Some of the sets and backdrops are actually very good. <br /><br />The biggest problem here, of course, is that there is little to nothing original about this film. Gamera, however, develops a much more unique personality in his later films - most of which are worth watching if you are a kaiju fan.",3,neg
40153,8788,Well  I am delighted to hear a rumor that this may finally be issued on DVD. When that will happen  ,"Well, I am delighted to hear a rumor that this may finally be issued on DVD. When that will happen, I don't know, but I will grab it when it's released.<br /><br />In my humble opinion, this is Errol Flynn's most entertaining film, especially when ""Gentleman Jim"" Corbett's ring career begins in the film. Then it goes from a good film to a great one.<br /><br />Few people could play arrogant men and still come off as a likable good guy as well as Flynn could and this film is a perfect example of that. Reportedly, this was Flynn's favorite role and I believe that. You can just sense how much fun he was having here. Ward Bond also looks like he was really enjoying his role playing the famous John L. Sullivan. Bond, too, was never better.<br /><br />There is just the right amount of action boxing scenes in here and they are pretty well done, too. Corbett's family is fun to watch, too, as they carry on in the stands during Jim's matches. Out of the arena, Corbett's family's constant arguments and yelling can get a little too loud and annoying but they set the stage for a fitting conclusion.<br /><br />And speaking of the conclusion, Sullivan's speech to Corbett after the big fight is very touching and the highlight of the film. Some mean-spirited critics (Variety, for example) didn't like that ending nor the fact that much of the film is fictionalized but - duh - most films are fictionalized, like it or not. And, in this case, it made for a nice story and nice ending. (In real life, Corbett was a very soft-spoken true gentleman, not anything like Flynn's portrayal, but Flynn still make him a good guy.)<br /><br />This is one of the more entertaining classic films I have ever watched and I eagerly wait for the DVD.",10,pos
198,1944,Okay  so the movie went straight to video. If I had paid to see this  I would've been disappointed. ,"Okay, so the movie went straight to video. If I had paid to see this, I would've been disappointed. But, at 2 am in the morning, alone at night, it's a pretty good fright! (hey, that rhymes!)<br /><br />",4,neg
36516,9004,Nothing could have saved this movie  not even Superman.<br /><br />Ten years ago the special effects,"Nothing could have saved this movie, not even Superman.<br /><br />Ten years ago the special effects would have been amazing. Better directing might have gotten some more feeling and better performances out of the actors. But nothing but feeding the script to a dragon could have fixed it. Plot holes, bad lines, terrible pacing, endless replaying of the same shots of a CGI dragon stomping through hallways... ugh.<br /><br />Avoid this one at all costs.<br /><br />",1,neg
36181,5241,Tell the truth I’m a bit stun to see all these positive review by so many people  which is also the ,"Tell the truth I’m a bit stun to see all these positive review by so many people, which is also the main reason why I actually decide to see this movie. And after having seen it, I was really a disappointed, and this comes from the guy that loves this genre of movie.<br /><br />I’m surprise at this movie all completely – it is like a kid’s movie with nudity for absolutely no reason and it all involve little children cursing and swearing. I’m not at all righteous but this has really gone too far in my account.<br /><br />Synopsis: The story about two guys got send to the big brother program for their reckless behavior. There they met up with one kids with boobs obsession and the other is a medieval freak.<br /><br />Just the name it self is not really connected with the story at all. They are not being a role model and or do anything but to serve their time for what they have done. The story is very predictable (though expected) and the humor is lame. And haven’t we already seen the same characters (play by Mc Lovin’) in so many other movies (like Sasquatch Gang?). I think I laugh thrice and almost fell a sleep.<br /><br />Well the casting was alright after all he is the one that produce the screenplay. And the acting is so-so as expected when you’re watching this type of movie. And the direction, what do one expect? This is the same guy who brought us Wet Hot American Summer, and that movie also sucks. But somehow he always managed to bring in some star to attract his horrendous movie.<br /><br />Anyway I felt not total riff off but a completely waste of time. Only the naked scenes seem to be the best part in the movie. Can’t really see any point why I should recommend this to anyone.<br /><br />Pros: Elizabeth Bank? Two topless scenes.<br /><br />Cons: Not funny, dreadful story, nudity and kids do not mix together.<br /><br />Rating: 3.5/10 (Grade: F)",3,neg
48569,4542,Centered in the downtown and out skirts of Detroit  this comedy I found to be a terrific new comedic,"Centered in the downtown and out skirts of Detroit, this comedy I found to be a terrific new comedic duo. 'Noriyuki Pat Morita' is a very funny man, who happens to be a cop from Japan on the trail of an industrial secrets thief, who has stolen a 'proto type' turbo super charger, reluctantly he goes to the United States to follow the thief, after being ordered by his commander. Pat's character collides with 'Jay Leno's' character, a fast talking' but down to business-player type Detroit cop. When they cross paths though, the honorable 'Ways' of Japan meet the all-out old school Detroit police investigative 'Ways'. The two stumble and trip over each other at first, but then develop a 'rythym' that turns into an explosive two layered powerhouse team, that solves the case, cold. After battling a city crime boss for the stolen 'equiptment' and closing the case, these two go from despising each other to being friends and working well together. A little worse for wear and in need of an extended-vacation on top of it all, they manage to come to a victorious closing. I rated this a 9. Lewis's direction makes' this a near perfect comedy. Fun for all ages. I recommend it highly.(***)",9,pos
41321,7191,Reed Hadley makes a better foppish Don Diego than he does a dashing and daring Zorro  but that's alm,"Reed Hadley makes a better foppish Don Diego than he does a dashing and daring Zorro, but that's almost beside the point because this serial features the bar-none best theme song of any serial, ever -- and the best version of Yakima Canutt's famous stagecoach stunt. There are other good stunts, and lots of action, and plenty of hair-raising cliff-hanger chapter endings, but if for no other reason, you must see this film to watch the stagecoach stunt, then re-watch it in slow motion. It is incredible, and, despite the lower budget for this chapter play, Yak turns in a better take on the stunt here than he did in the far more celebrated film ""Stagecoach."" Indiana Jones, eat your heart out: This is the real deal!",9,pos
7654,12052,83 minutes? Nope  this thing is 72 minutes  tops.<br /><br />If you cannot guess the killer in this ,"83 minutes? Nope, this thing is 72 minutes, tops.<br /><br />If you cannot guess the killer in this movie, you had better throw your TV out the window, because you ain't learned nothing in 20+ years of cinematic slasher history.<br /><br />And how come the plain star who never gets naked is always the one you want to get naked?",2,neg
17559,10306,I agree with Andy  this is a good movie. Kevin McKidd's character is believable throughout the film.,"I agree with Andy, this is a good movie. Kevin McKidd's character is believable throughout the film. We're forced to hate him and latterly sympathise with him. Paula Sage who plays Roberta puts in a good performance too. It's thought-provoking and emotive without any slush over-production. Credit to director Alison Peebles and writer Andrea Gibb for that. A very worthwhile viewing. The pace of the film is just right, raising just enough interest in the subject matter to reel you in, rather than bombard you with facts in a documentary style. Nice little soundtrack to go with the film too, again used sparingly, not to distract you from storyline. Recommended.",8,pos
16530,9679,If Family Guy offends you or you simply don't get the humor  unfortunately this show is making fun o,"If Family Guy offends you or you simply don't get the humor, unfortunately this show is making fun of you and the masses of overly religious, dull, and politically correct people in America. So put your morals aside and have fun with this show. FG is a hilarious mind opener on the reality of today's society. Whoever said this show is for a young immature audience is very mistaken. With all the references to old movies and politics 10-80 years ago, I couldn't imagine any young immature kid finding this funny. Family Guy is definitely for a mature open-minded audience who are not afraid to criticize American society. Hats off to Seth and the whole crew who were able to make this show happen.",10,pos
11536,744,Northanger Abbey is not my favorite Jane Austen novel  but it has its charms. This movie doesn't. It,"Northanger Abbey is not my favorite Jane Austen novel, but it has its charms. This movie doesn't. It has some of the same character names as the book, but the story is drastically altered, and the sweetest man in the whole Austen canon (unless Emma's Mr. Knightley gets pride of place) is made out to be a heartless and mercenary creep. One or two totally extraneous characters are introduced, and a palpable air of corseted perversion hangs over it all. I was so disappointed when I first saw it on its release in 1986; even today it ranks high on the list of films that disgrace the books on which they're based. Even Robert Hardy fans should give this one a wide berth. It has nothing, and I mean N-O-T-H-I-N-G, to recommend it.",1,neg
45083,8491,I saw this movie when it was new. Later I rented it in Japan after having been here three years  afr,"I saw this movie when it was new. Later I rented it in Japan after having been here three years, afraid that I would cringe when I viewed it in the harsh light of my expanded international experience. The movie pleasantly surprised me with how accurately it portrays the culture clash between Japan and Pennsylvania (where I'm from). Not all the stuff is factually spot on, but the tone is perfect.<br /><br />I'm still in Japan many years later, and I continue to enjoy this film for its even-handed treatment of the two sides in the story. Interestingly, although the Japanese-American actors spoke Japanese in the original, the dialog is redubbed in the Japan version to cover up obvious second-language delivery problems.<br /><br />I noticed one reviewer uses this in a Japanese class. I think you can learn more about what to expect from an encounter with Japan by watching this film than by reading any of the ""serious"" books on the matter (most of which were written in the 80s and financed by propagandizing Japanese companies).<br /><br />Don't be fooled by drag on the average rating caused by one-star reviewers who, among other things, found it implausible that the Japanese would want to build cars in the US. (Of course, the Japanese operate many factories there to be close to the customers and to avoid trade friction.) This is a very warm and funny movie that I would rate higher were it not for a few 80s clichés, like the dancing around to cheesy electronic disco music. Michael Keaton has never been funnier.",7,pos
21361,9218,This was the very first movie I ever saw in the theatre by myself. I was 7 years old  and to this da,"This was the very first movie I ever saw in the theatre by myself. I was 7 years old, and to this day it is one of my favorite movies. It's pure smarmy cheese. The cartoon was marketed towards young girls, selling dolls with soft bodies and big plastic heads, one for every colour of the rainbow, with their own special animals, 'sprites' and even a talking rainbow horse. Typical of the time period, each show was about how hope, togetherness and magic can make 'everything all better'.<br /><br />The movie concerns the coming of spring, when all the light and colour returns to the world, but this time it just isn't happening for our lovely hero. A spoiled Princess plots to overtake the soul lightgiver (and implied life giver)of the universe, which happens to be a giant diamond, for her own devious purposes, with no regard for reality, and now Rainbow and her newly found friends Orin, Onyx and Chris must save the universe. As I said before, it's cheesy, but it's cute, and it's exactly like all of the other cartoons from that time period, like the CareBear movies, Strawberry Shortcake, Rose Petal and the Smurfs. All movies created to sell dolls to kids. And it works. :)",10,pos
19379,11432,Vincenzo Buonavolunta  a man that has spent years working at a steel mill  as a maintenance man  tha,"Vincenzo Buonavolunta, a man that has spent years working at a steel mill, as a maintenance man, that the Italian owners are selling to the Chinese, comes at the end of the meeting where the purchase is being arranged because he wants to tell the new buyers of a flaw he has discovered and he thinks he has the solution. He doesn't exactly endear himself to the Italian old management, or to the new Chinese owners. He even fights with the translator about the exact term he wants to use in expressing his concern.<br /><br />The next thing we see is Vincenzo arriving in China trying to contact the new owners. To his amazement, there is someone new in charge, as Mr. Chong, the man he tried to warn in Italy, has been fired. His next quest is getting to the woman that was the translator, Liu Hua. He finds her working in a library, but she tells him, in no uncertain terms, she blames him for being fired from her position. Liu, who sees the desperation of Vincenzo, agrees to accompany him to find his steel mill plant. <br /><br />Thus Vincenzo and Liu begin a voyage through some of the bleak countryside that involves traveling by train, steamship, bus and truck, to remote parts of the giant country. Finding the correct factory proves to be elusive, at best, but Vincenzo discovers a life that is completely alien to him, as well as finding a kind soul who doesn't hesitate to help the Italian man, in spite of her initial distaste for him.<br /><br />Gianni Amelio's film is a sort of travelogue. He takes the viewer into unknown territory. Some comments compare Vincenzo to Marco Polo, the great Italian traveler, although the similarities are not quite tangible. The film keeps our attention in the early stages of the trip, but it starts getting somewhat less enjoyable as Vincenzo gets stranded after separating from Liu. Mr. Amelio is an interesting director, as he clearly demonstrates with this film for which he worked on the adaptation of Ermano Rea's novel, which we haven't read.<br /><br />Sergio Castellitto is the sole reason for watching the film. This versatile actor brings a lot to the movie, which, in a way, is a tour de force for him, as he is seen in almost every frame of the picture. The combination of Amelio and Castellitto proves to be a winning combination. Ling Tai, who is making her debut as Liu Hua, has some lovely moments and shows good chemistry with her co-star.<br /><br />Luca Bigazzi photographed the Chinese landscape in all its bleakness. We see a China that is not picture post card pretty. Mr. Bigazzi captures all the greyness, so typical of the areas where the film is set. Franco Piersanti's musical score serves the film well.",7,pos
46391,12242,I consider this movie a masterpiece  but it took me at least 4 o 5 times to see it  so as to realize,"I consider this movie a masterpiece, but it took me at least 4 o 5 times to see it, so as to realize what a great movie it was. First, it describes a face of WW2 that we don't usually see in Hollywood movies. In particular, German soldiers, army and the Nazi government are shown more ""humanized"". One of the facts that impressed me most was the mention, by the end of the movie, of a murder that took place in a forest in the last 20's... that forest is the place where the final chapters of Berlin Alexanderplatz take place: those are the woods where Reinhold kills Mieze. Another clue for those who like the details, is the representation of doors. Fassbinder is obsessed with the changes in people each time they walk across a door, or a door is opened. Many doors are shown in the screen, opened and closed. And the characters change in their personality, their acts, etc any time that happens. Have you noticed that?",10,pos
41182,529,This is one of the most overlooked gems Hollywood has ever produced. -- A young WWII British fighter,"This is one of the most overlooked gems Hollywood has ever produced. -- A young WWII British fighter ace whose plane is about to crash, has radio contact with a young American woman who comforts the brave pilot, knowing that within minutes he will be dead. For some reason the man who should certainly be dead walks away from the wreckage and eventually learns that he was meant to report to heaven. When a messanger is sent to ask the pilot to accompany him to heaven, the man refuses and demands to have his ""day in court"" to argue his case. The man argues that his situation had changed during the final moments of his earthly life, that he had fallen in love and therefor had become a different person, one who deserved a chance to live on. <br /><br />The ""heavenly court"" is a cinematic delight! The ""announcement of the jury of peers"" is a definite highlight. The story, as fantastic as it seems, is an engaging one and will keep you spellbound for the nearly 2 hours play time. The final scene is simply beautiful and will require a ""Kleenex treatment"" for most viewers. This film is in my personal all-time favorite top 10, it has my highest recommendation!",10,pos
7475,1917,******************SPOILER********************SPOILER******************** This movie stunk. Just let ,"******************SPOILER********************SPOILER******************** This movie stunk. Just let me say now that I totally agree with what carissaphillips had to say about this. What was Sam thinking? She was with a guy who told her he loved her (3 times in total), was EXTREMELY HOT, and stuck with her though her trying times (Josh Hartnett). But, she decided to break up with him, no, cheat on him with a snobby,ugly, spoiled, rich-brat jerk loser who never said he loved her in the entire movie(oh wait, he wrote it on the wall, does that count?), and left her in her time of need because he was scared (Chris LOSER Klein). Who would you want to be with? The only reason I sat through the entire movie was because it had Josh Hartnett in it and hoping that maybe she would die at the end. I wanted Jasper to get another girlfriend who was actually worthy of him. The whole ""your mom"" thing was funny. I enjoyed it. I hate it when people around here say it but I think that Kelley deserved it. Jasper should have said it to Sam as well, she needed a good slap. How the romance started is a mystery to me. They never said anything to each other anyway so I don't understand how they got together. ""I was thinking about the cheese sandwich you gave me...did it have mustard or mayonnaise or....."" Oh what a come on. The supposedly romantic lines were so stupid. Plus he's sosososososososo UGLY! I must admit, I did cry in this movie. For a long time, really hard. Not because she died, but because she broke Jasper's heart. He cried in this movie so many times...he tried to smile for her but he couldn't stop the tears. He cried when 1) He told her he loved her 2) She got sick 3) Chris Klein came back and he saw how happy she was w/ him 4) she died. I cried when he cried because he loved her her entire life, and told her, and yet she was dumb enough to not care and love a guy who left her in her time of need, and who DID NOT CRY at the funeral. 1 1/2 stars only because I LOVE JOSH HARTNETT! Oh by the way Chris Klein, YOUR MOM! -Wiley's sis",2,neg
27488,9623,Ben Stiller doesn't so much act as react. And he does it very well. He is very dependent on the come,"Ben Stiller doesn't so much act as react. And he does it very well. He is very dependent on the comedy going on around him. In There's Something About Mary, the stand-up hair scene only works because of Stiller trying to keep a straight face. When he confronts Mary's other two suitors, he is the unfunniest guy in the room but the scene is hilarious.<br /><br />In Along Came Polly, the formula breaks down for reasons that are difficult to fathom. Stiller is surrounded by an array of comic talent. Hank Azaria and Philip Seymour Hoffman get the best lines, of which there are too few. Having said that, Hoffman relies a little too much on bodily humour - you know we are in trouble when they go to the fart jokes to raise a laugh. A basketball scene where Hoffman hams it up is completely overplayed (though it throws up one predicament in the form of a shirtless opponent that does raise a smile - noticeably through Stiller's reaction). However, everyone seems to be acting in a bubble, there is very little reaction. Hoffman and Stiller's characters could have played off each other much, much more. Aniston again reprises her Rachael role, but Stiller is no Ross. It is more of a ""Joey with a crush on Rachael"" scenario.<br /><br />Polly is a by-the-numbers rom-com and that is its failing - it lacks heart. You don't root for the characters. With a little bit more work we could have had a deeper story, but in the end the film's failure comes down to poor writing. Worth watching if it pops up on TV on a slow night, but you'll regret forking out cash to see it.",4,neg
8186,12404,The trailers for this movie promised and this movie delivered exactly what was promised: Good campy ,"The trailers for this movie promised and this movie delivered exactly what was promised: Good campy fun with lots of very good looking naked broads! If you were expecting a major Hollywood movie with major stars, stellar budgets, and MPAA tamed money shots, you will be *very* disappointed.<br /><br />However, if you are a fan of the old ""B"" movies with unknown, but very good looking young stars that act amazingly well, given the material, some hokey, but surprisingly well done special effects, and very tight naked nubile bodies, this movie is almost heaven!",4,neg
30124,3501,I understand the jokes quite well  they just aren't good. The show is horrible. I understand it  and,"I understand the jokes quite well, they just aren't good. The show is horrible. I understand it, and that's another horrible thing about it. The only cool character there EVER was on the show was that one hobo in that one episode, but then I see the other episode including that episode and the show is horrible. It's not funny, NOT funny! I don't want people to say ""Only smart people get it"" because if they're so smart why do they judge people they don't even know and say that they're not smart or intellectual enough to understand it? It's like saying ""The sky is red"" but never looking outside. But anyways, this is absolutely the worst show I have ever seen in my life, the jokes are terrible, I mean, you can understand them, they're just horrible, her controversy is very lame, her fart jokes and other jokes on bodily fluids are really dumb and usually consist of really bad acting. I'm not sure what these ""smart"" people see in this show, but judging others when they don't even know anything about any of us isn't exactly a smart comment.",1,neg
48670,5526,"I love cinema so what I'm about to confess embarrasses me deeply. I had given a thumbs down to ""Che ","I love cinema so what I'm about to confess embarrasses me deeply. I had given a thumbs down to ""Che, Parts 1 and 2"" without having seen the film. Terrible I know. But I felt into a trap perpetrated by...who? I don't really know but there has been a negative word of mouth that spread like wild fire and, no matter how smart I think I am, I fell into it. But, thankfully, I bumped into an Argeninean film director, Martin Donovan, a man I love and admire. When I told him I wasn't going to see it because I knew the film was a failure he looked at me as if he was ready to punch me right on the face and Donovan is a pacifist! He took me aside and told me how much he loved the film and why. I went to see both parts straight away and, ""Che, part 1 and 2"" is the best film I've seen in 2008. It is, of such purity that it will remind you of the work of some of the great masters of the past. The regard for its audience is something that we're not used to anymore. I don't know if we ever were. Riveting, moving, without concessions and Benicio del Toro is just extraordinary. We can see his soul, we can actually perceive it. The humanity of the man is overwhelming. So, thank you Martin Donovan once again for educating me so honestly. Bravo Del Toro, Bravo Soderbergh and everyone involved in this landmark film. Don't commit the mistake I was about to commit. Go see it, now, on the big screen",10,pos
11543,9262,Extremely slow movie.There are fine performances from all actors which is why above 5 score.Surya an,"Extremely slow movie.There are fine performances from all actors which is why above 5 score.Surya and Jyo are supposed to be this ideal husband and wife and we are shown this till it gets to a point you start asking is there a story.Then one day Jyo discovers Surya's diary to find his failed college love story .The college love story is totally unconvincing as Surya is an arrogant Senior who is always picking on Bhoomika, beats up her friend, yells at her in public and despite being terrified of him she falls in love for him.Even after that he continues to dominate her using crude language.I certainly could not appreciate the meek character played by Bhoomika, I don't think any self respecting woman will fall for such jerks in real life.So Jyo decides to bring them together and what happens after that is the climax. The story is extremely weak in its characters.A extremely arrogant Surya to Bhoomika is the exact opposite with Jyo( and there is no reason given for the sudden change in character).Again a extremely meek Bhoomika becomes a big extrovert when she returns.Wonder, if she had turned so super confident why didn't she try to find her love as she no longer feared anyone.",3,neg
44259,10830,I enjoyed Still Crazy more than any film I have seen in years. A successful band from the 70's decid,"I enjoyed Still Crazy more than any film I have seen in years. A successful band from the 70's decide to give it another try. They start by playing some gigs in some seedy European venues, with hilarious results. The music is fantastic, the script and acting are terrific. The characters are spot on, especially the lead singer with the high heavy metal voice, makeup and personality problems. The concert at the end was unreal. Go and see it, preferably in a cinema with a good sound system :)",10,pos
37644,11900,Both visually and musically stunning. A treat for both the eye and the ear. The quintessential Victo,"Both visually and musically stunning. A treat for both the eye and the ear. The quintessential Victorian element of the opening sequences were completely enchanting, helping to create a Christmas scene of which Dickens himself would have been justifiably proud. Technically the production is visually stimulating and the special effects are both imaginatively devised and creatively achieved in a traditional stage setting. The dancing of many of the lead artistes is breathtakingly good. The photography and lighting are first class and the sound recording admirably matches the overall high level of technical skills employed. A great film for all the family at Christmas time and a most delightful discovery which will withstand multiple viewing.",8,pos
3581,6319,A mild-mannered NY lawyer (George Segal) is slowly going crazy. He promised his father on his death ,"A mild-mannered NY lawyer (George Segal) is slowly going crazy. He promised his father on his death bed that he would NEVER send their senile mother (Ruth Gordon) to a nursing home. Years later he's taking care of a senile, dangerous psychopath. He meets a beautiful nurse (Trish Van Devere) and they fall in love. But his mother keeps scaring her away. Segal is ready to kill her....<br /><br />Ummmm...THIS is a comedy? I have nothing against sick, black humor but come on...there HAS to be some limits! This movie goes out of its way to throw every tasteless sick joke it can think of and rub your face in it. Too bad none of the jokes are funny. The jokes involve rape, nudity, public humiliation, senile old people, swearing and racism. Basically this is a movie that thinks it's clever by trying to shock people and thinking they'll laugh at it. I was disgusted and didn't laugh once. The movie is morbid, disturbing and (surprisingly) dull. The cast is the only thing that kept me watching. Segal and Gordon were both wonderful in their roles--Gordon especially. And Van Devere is pretty good also. But the script is against them. The only interesting thing (not funny) was a pointless courtroom scene with Rob Reiner Jr. (and try to spot his then-wife Penny Marshall as a spectator).<br /><br />Actually this movie could have been worse--the original ending had Segal getting into bed with his MOTHER and pretending he's poppa! That was (thankfully) changed.<br /><br />A real lousy, sick film. Bottom of the barrel. I give it a 1.",1,neg
47662,8382,If you like mech war games it's pretty good. Some of it is cheap but the robot fights is worth seein,If you like mech war games it's pretty good. Some of it is cheap but the robot fights is worth seeing. I've enjoyed the mech war field for some time and this is pretty much the only movie I've ever seen that come close to that feeling of what it would be like to pilot one of those huge mechs. If you like the genera then games you like are Mech Warrior Three and four and if you have an Xbox and $350 to spare Steel Battalion. The movie is worth seeing at least once. There really needs to be some more movies on the same theme out there. Less remakes and more original works. <br /><br />Enjoy,7,pos
16291,7354,"After the return of ""horror movies"" (come on Scream isn't scary!) i didn't have very high hopes for ","After the return of ""horror movies"" (come on Scream isn't scary!) i didn't have very high hopes for this low-budget three story horror movie. But i was positively surprised! Man this is scary!!! The first 2 stories are simply brilliant. The first one about a new wed couple driving in a dark forest with their RV, When they bump into a fierce........(watch the movie)! The second story is about a disgusting man who is obsessed with a little girl, who is home alone for one night.... I know it doesn't sound any special but it is Scary. I promise you. The last story isn't scary but atleast not bad. It's about a biker and a ghosthouse. In fact the stories are based on real urban legends(i guess kevin williamson can steal ideas too).Rent this movie it is Good!!! i'd say i'ts the scariest three-short-story-horror-movie ever made!",8,pos
6528,2944,To identify this movie as a vampire movie would be technically correct. Simply because it will suck ,"To identify this movie as a vampire movie would be technically correct. Simply because it will suck the life right out of you.<br /><br />Vampire Effect is an insult to movie-buffs everywhere. The plot is almost non-existent. The make-up is just plain awful. And the acting is just not there.<br /><br />I have to wonder if Jackie Chan owed someone a huge favor to be convinced to appear in this film.<br /><br />My wife picked up the movie at the rental store because it had a picture of Jackie Chan on the front (as though he was playing the lead) and thought that a good JC flick would be fun to watch. This movie was interesting to watch in the same way that you can't help staring at the car wreck when you drive by. You realize very quickly the movie isn't going to get any better but, you keep watching wonder just how bad it will get.",1,neg
41610,9159,Playing a character from a literary classic can be a bit of a poisoned chalice for an actor  paying ,"Playing a character from a literary classic can be a bit of a poisoned chalice for an actor, paying for the pleasure of a meaty character by competing with the fantasies of generations of readers  not to mention the numerous other actors who've besieged the castle before. Fortunately for the fantasists, this version  with the nicely cast Zelah Clarke and Timothy Dalton  stands head and shoulders above versions that have come after it. It's the right length to do the story full justice, and makes considerable use of Bronte's cracking dialogue; none of that modern meddling away, cutting text and adding new and inferior scenes.<br /><br />The magic of the original story lies in the tensions created between the central characters, and the lives circumstances create for them to lead. Jane  ""poor, plain and little""  grows up on the stinting charity of a cold aunt, her nature and independence shaped by a long spell in a very harsh school. She arrives as a governess in the household of Mr Rochester, utterly friendless and alone. She represses herself habitually out of duty and hard experience, but her passionate nature soon finds its touch-paper in her stern, keenly intelligent, enigmatic master, to whom she is drawn, as he is to her, by forces beyond their control. Rochester is the caged tiger, busy ""paving hell with energy""; potentially dangerous to all who come into contact with him  but ""pervious, through a chink or two"". His character is extraordinary: he takes extraordinary liberties with a paid subordinate; but then Jane is no ordinary employee, as he sees. But a dark secret, and severe trials, lie before them both.<br /><br />It's a pleasure to hear Bronte's remarkable dialogue spoken by such accomplished actors  Dalton in particular seems formed for passion on a Brontean scale. If you've only ever seen him as a not-so-memorable Bond, you've missed the thing he's best at. Those who've commented that his Rochester is too handsome, miss the point of these dramatisations: his character has simply too much screen time for a really ugly man to retain the viewer's attention. Timothy Dalton is just right, not always or consistently handsome, but often glancingly, strikingly so, just as it should be. And Zelah Clarke's Jane is no wallflower; she conveys the emotions of a woman who habitually represses her sense of humour and her passionate nature very successfully, allowing her rare outbursts to show to more dramatic effect.<br /><br />Not so long ago the BBC aired an excellent dramatisation of Jean Rhys' enlightened and most unsettling riposte to Bronte, ""Wide Sargasso Sea"", imagining the back-story of the first Mrs Rochester. Do check it out  you'll never see the 'hero' of ""Jane Eyre"" in quite the same way again.",10,pos
29933,5786,"When you look at this now and hear all the language in here  it's amazing this was rated ""PG "" but t","When you look at this now and hear all the language in here, it's amazing this was rated ""PG,"" but that's the 1970s rating system for you. Peter Falk spews out the Lord's name in vain six times in the first ten minutes alone in this movie! Yet, few people consider that offensive, and certainly not the scumbags who make movies nor the people who ""rate"" them.<br /><br />The cast is a clue to how profane this film can be: Falk, Peter Boyle, Allen Garfield, Warren Oates, Gena Rowlands and Paul Sorvino aren't exactly actors you wouldn't find in ""The Sound Of Music.""<br /><br />I like heist movies, and a lot of films by director William Friedkin, but this script doesn't deliver and it just has way too much of the ""Sleazy '70s"" feel to it, visually and audibly. For those who loved Falk in TV's ""Columbo"" it must come as a shock to hear him use as much profanity as he did in films. This is far from the only case.",2,neg
